id,STOP_ID,X,Y,LAST_UPDATE_DATE_STR,geometry,longitude,latitude
GS_BUS_STOP_VIEW.6072,6072,837801,826583,10/24/2022,POINT (114.19175989876739 22.378450252033673),114.19175989876739,22.378450252033673
GS_BUS_STOP_VIEW.6073,6073,837724,826457,10/24/2022,POINT (114.19101210897594 22.377312472584602),114.19101210897594,22.377312472584602
GS_BUS_STOP_VIEW.6075,6075,838229,826479,10/24/2022,POINT (114.19591567581213 22.37751064029687),114.19591567581213,22.37751064029687
GS_BUS_STOP_VIEW.6077,6077,838377,826642,10/24/2022,POINT (114.19735297062869 22.378982440611807),114.19735297062869,22.378982440611807
GS_BUS_STOP_VIEW.6078,6078,838731,826534,10/24/2022,POINT (114.20079017740824 22.378006671164332),114.20079017740824,22.378006671164332
GS_BUS_STOP_VIEW.6080,6080,838822,827078,10/24/2022,POINT (114.20167466192207 22.382919144010494),114.20167466192207,22.382919144010494
GS_BUS_STOP_VIEW.6082,6082,838287,826800,01/19/2023,POINT (114.19647926233479 22.38040937234416),114.19647926233479,22.38040937234416
GS_BUS_STOP_VIEW.6084,6084,839062,826739,10/24/2022,POINT (114.20400455586807 22.379857421531042),114.20400455586807,22.379857421531042
GS_BUS_STOP_VIEW.6086,6086,839036,827071,10/24/2022,POINT (114.20375266855544 22.382855597943873),114.20375266855544,22.382855597943873
GS_BUS_STOP_VIEW.6089,6089,839197,827202,10/24/2022,POINT (114.20531627791458 22.38403832869185),114.20531627791458,22.38403832869185
GS_BUS_STOP_VIEW.6090,6090,839214,826998,10/24/2022,POINT (114.205480978321 22.382196072922213),114.205480978321,22.382196072922213
GS_BUS_STOP_VIEW.6092,6092,839447,826766,10/24/2022,POINT (114.20774301958102 22.380100574771333),114.20774301958102,22.380100574771333
GS_BUS_STOP_VIEW.6094,6094,839473,826857,10/24/2022,POINT (114.2079956670508 22.380922304153202),114.2079956670508,22.380922304153202
GS_BUS_STOP_VIEW.6095,6095,839509,826919,10/24/2022,POINT (114.2083453613814 22.38148212897197),114.2083453613814,22.38148212897197
GS_BUS_STOP_VIEW.6097,6097,839877,826836,10/24/2022,POINT (114.21191855202323 22.38073186002441),114.21191855202323,22.38073186002441
GS_BUS_STOP_VIEW.6099,6099,840072,826997,10/24/2022,POINT (114.21381242825582 22.38218535268147),114.21381242825582,22.38218535268147
GS_BUS_STOP_VIEW.6101,6101,839871,827096,10/24/2022,POINT (114.21186087845244 22.383079808749603),114.21186087845244,22.383079808749603
GS_BUS_STOP_VIEW.6102,6102,840144,827080,10/24/2022,POINT (114.21451177285232 22.382934724741006),114.21451177285232,22.382934724741006
GS_BUS_STOP_VIEW.6104,6104,840305,826896,10/24/2022,POINT (114.21607467614557 22.381272736895006),114.21607467614557,22.381272736895006
GS_BUS_STOP_VIEW.6106,6106,839562,827164,10/24/2022,POINT (114.20886051197837 22.383694506048823),114.20886051197837,22.383694506048823
GS_BUS_STOP_VIEW.6107,6107,839539,827225,10/24/2022,POINT (114.20863729749483 22.384245411916496),114.20863729749483,22.384245411916496
GS_BUS_STOP_VIEW.6109,6109,839297,827460,10/24/2022,POINT (114.20628781296351 22.386368029050846),114.20628781296351,22.386368029050846
GS_BUS_STOP_VIEW.6111,6111,839010,827811,10/24/2022,POINT (114.20350147286777 22.389538224093474),114.20350147286777,22.389538224093474
GS_BUS_STOP_VIEW.6112,6112,839271,828061,10/24/2022,POINT (114.20603647018201 22.391795414929426),114.20603647018201,22.391795414929426
GS_BUS_STOP_VIEW.6114,6114,839310,828024,10/24/2022,POINT (114.20641512789447 22.391461217119662),114.20641512789447,22.391461217119662
GS_BUS_STOP_VIEW.6116,6116,839989,828953,10/24/2022,POINT (114.21301104040333 22.399849218754767),114.21301104040333,22.399849218754767
GS_BUS_STOP_VIEW.6117,6117,840240,829183,10/24/2022,POINT (114.2154492112982 22.401925670458077),114.2154492112982,22.401925670458077
GS_BUS_STOP_VIEW.6119,6119,840902,829648,10/24/2022,POINT (114.22187970086422 22.4061231886057),114.22187970086422,22.4061231886057
GS_BUS_STOP_VIEW.6121,6121,839710,829896,10/24/2022,POINT (114.21030355887353 22.408365562748298),114.21030355887353,22.408365562748298
GS_BUS_STOP_VIEW.6123,6123,839541,829680,10/24/2022,POINT (114.20866176386886 22.406415307251134),114.20866176386886,22.406415307251134
GS_BUS_STOP_VIEW.6124,6124,839292,829551,10/24/2022,POINT (114.20624323087166 22.405250831121283),114.20624323087166,22.405250831121283
GS_BUS_STOP_VIEW.6127,6127,838632,828728,10/24/2022,POINT (114.1998321416955 22.39781976647506),114.1998321416955,22.39781976647506
GS_BUS_STOP_VIEW.6130,6130,838483,828438,10/24/2022,POINT (114.19838473904643 22.395201118406362),114.19838473904643,22.395201118406362
GS_BUS_STOP_VIEW.6131,6131,838534,828499,10/24/2022,POINT (114.19888009816663 22.39575191271971),114.19888009816663,22.39575191271971
GS_BUS_STOP_VIEW.6132,6132,838329,828307,10/24/2022,POINT (114.19688904133405 22.39401831391541),114.19688904133405,22.39401831391541
GS_BUS_STOP_VIEW.6133,6133,838298,828304,10/24/2022,POINT (114.19658799219523 22.39399125943248),114.19658799219523,22.39399125943248
GS_BUS_STOP_VIEW.6135,6135,838255,827596,10/24/2022,POINT (114.19616952945199 22.387597705488258),114.19616952945199,22.387597705488258
GS_BUS_STOP_VIEW.6136,6136,838072,827686,10/24/2022,POINT (114.19439257457036 22.388410654748323),114.19439257457036,22.388410654748323
GS_BUS_STOP_VIEW.6137,6137,838271,827576,10/24/2022,POINT (114.19632487538199 22.387417076475135),114.19632487538199,22.387417076475135
GS_BUS_STOP_VIEW.6138,6138,837958,827552,10/24/2022,POINT (114.19328540677544 22.38720068169149),114.19328540677544,22.38720068169149
GS_BUS_STOP_VIEW.6139,6139,837924,827495,10/24/2022,POINT (114.192955184818 22.386685975341173),114.192955184818,22.386685975341173
GS_BUS_STOP_VIEW.6140,6140,837924,827421,10/24/2022,POINT (114.19295510781434 22.386017716876815),114.19295510781434,22.386017716876815
GS_BUS_STOP_VIEW.6141,6141,837842,827314,10/24/2022,POINT (114.19215873409952 22.38505152854954),114.19215873409952,22.38505152854954
GS_BUS_STOP_VIEW.6142,6142,837975,827277,10/24/2022,POINT (114.19345019314885 22.384717271762362),114.19345019314885,22.384717271762362
GS_BUS_STOP_VIEW.6143,6143,837968,827223,10/24/2022,POINT (114.19338216201847 22.384229630549168),114.19338216201847,22.384229630549168
GS_BUS_STOP_VIEW.6144,6144,838075,828179,10/24/2022,POINT (114.19442226662014 22.39286269545866),114.19442226662014,22.39286269545866
GS_BUS_STOP_VIEW.6145,6145,837821,828630,10/24/2022,POINT (114.19195609800812 22.39693570503635),114.19195609800812,22.39693570503635
GS_BUS_STOP_VIEW.6146,6146,837805,828623,10/24/2022,POINT (114.19180070977139 22.3968725059345),114.19180070977139,22.3968725059345
GS_BUS_STOP_VIEW.6150,6150,838055,828574,10/24/2022,POINT (114.19422848910254 22.396429768113453),114.19422848910254,22.396429768113453
GS_BUS_STOP_VIEW.6151,6151,841008,829768,10/24/2022,POINT (114.2229095277349 22.407206557835938),114.2229095277349,22.407206557835938
GS_BUS_STOP_VIEW.6152,6152,840760,829950,10/24/2022,POINT (114.22050145213154 22.408850776225144),114.22050145213154,22.408850776225144
GS_BUS_STOP_VIEW.6153,6153,840857,830159,10/24/2022,POINT (114.22144413486596 22.410737891688022),114.22144413486596,22.410737891688022
GS_BUS_STOP_VIEW.6154,6154,841575,830979,10/24/2022,POINT (114.2284202988872 22.418140814603703),114.2284202988872,22.418140814603703
GS_BUS_STOP_VIEW.6155,6155,841648,831130,10/24/2022,POINT (114.22912984469407 22.419504189233287),114.22912984469407,22.419504189233287
GS_BUS_STOP_VIEW.6156,6156,841329,831060,10/24/2022,POINT (114.2260312046789 22.41887302868298),114.2260312046789,22.41887302868298
GS_BUS_STOP_VIEW.6157,6157,841431,831221,10/24/2022,POINT (114.22702243915526 22.420326631260973),114.22702243915526,22.420326631260973
GS_BUS_STOP_VIEW.6158,6158,841405,831274,10/24/2022,POINT (114.22677007320137 22.420805324878206),114.22677007320137,22.420805324878206
GS_BUS_STOP_VIEW.6159,6159,841392,831412,10/24/2022,POINT (114.22664424868289 22.422051569790778),114.22664424868289,22.422051569790778
GS_BUS_STOP_VIEW.6160,6160,841614,831394,01/03/2023,POINT (114.22880049288975 22.421888342055563),114.22880049288975,22.421888342055563
GS_BUS_STOP_VIEW.6161,6161,841588,831382,01/03/2023,POINT (114.22854791287286 22.421780057357815),114.22854791287286,22.421780057357815
GS_BUS_STOP_VIEW.6162,6162,841985,831087,10/24/2022,POINT (114.23240293971566 22.419114786097104),114.23240293971566,22.419114786097104
GS_BUS_STOP_VIEW.6163,6163,841960,831095,10/24/2022,POINT (114.23216014634953 22.419187113256996),114.23216014634953,22.419187113256996
GS_BUS_STOP_VIEW.6164,6164,842047,831460,10/24/2022,POINT (114.2330064929334 22.422482946027685),114.2330064929334,22.422482946027685
GS_BUS_STOP_VIEW.6165,6165,842036,831483,10/24/2022,POINT (114.23289973206953 22.42269068407865),114.23289973206953,22.42269068407865
GS_BUS_STOP_VIEW.6166,6166,842465,831574,10/24/2022,POINT (114.23706701819337 22.42351095752931),114.23706701819337,22.42351095752931
GS_BUS_STOP_VIEW.6167,6167,842602,831622,10/24/2022,POINT (114.23839791550766 22.423943918664033),114.23839791550766,22.423943918664033
GS_BUS_STOP_VIEW.6168,6168,842611,831606,10/24/2022,POINT (114.2384852706453 22.4237993977553),114.2384852706453,22.4237993977553
GS_BUS_STOP_VIEW.6169,6169,842861,831789,10/24/2022,POINT (114.24091432994906 22.425451029249444),114.24091432994906,22.425451029249444
GS_BUS_STOP_VIEW.6170,6170,842739,831843,10/24/2022,POINT (114.23972952473169 22.425939140392273),114.23972952473169,22.425939140392273
GS_BUS_STOP_VIEW.6171,6171,842727,831831,10/24/2022,POINT (114.23961291577793 22.425830820080236),114.23961291577793,22.425830820080236
GS_BUS_STOP_VIEW.6172,6172,842793,832017,10/24/2022,POINT (114.2402547594853 22.42751023707971),114.2402547594853,22.42751023707971
GS_BUS_STOP_VIEW.6173,6173,842408,831841,10/24/2022,POINT (114.23651439717335 22.425922299201826),114.23651439717335,22.425922299201826
GS_BUS_STOP_VIEW.6174,6174,842328,831799,10/24/2022,POINT (114.23573716900584 22.425543304592818),114.23573716900584,22.425543304592818
GS_BUS_STOP_VIEW.6175,6175,841903,831655,10/24/2022,POINT (114.23160849527278 22.424244368875087),114.23160849527278,22.424244368875087
GS_BUS_STOP_VIEW.6176,6176,841903,831684,10/24/2022,POINT (114.23160859799617 22.424506252616215),114.23160859799617,22.424506252616215
GS_BUS_STOP_VIEW.6178,6178,843897,832316,10/24/2022,POINT (114.25097985405155 22.430205780139605),114.25097985405155,22.430205780139605
GS_BUS_STOP_VIEW.6179,6179,843916,832304,10/24/2022,POINT (114.25116435565016 22.430097329745625),114.25116435565016,22.430097329745625
GS_BUS_STOP_VIEW.6181,6181,844343,832469,10/24/2022,POINT (114.25531291723725 22.431585394061536),114.25531291723725,22.431585394061536
GS_BUS_STOP_VIEW.6183,6183,844915,832176,12/15/2022,POINT (114.26086758464926 22.42893667343204),114.26086758464926,22.42893667343204
GS_BUS_STOP_VIEW.6184,6184,845093,831821,12/15/2022,POINT (114.26259462851287 22.42572994972957),114.26259462851287,22.42572994972957
GS_BUS_STOP_VIEW.6187,6187,845461,831185,12/15/2022,POINT (114.26616546090314 22.419984634428886),114.26616546090314,22.419984634428886
GS_BUS_STOP_VIEW.6189,6189,845469,830856,10/24/2022,POINT (114.26624126262153 22.41701356563324),114.26624126262153,22.41701356563324
GS_BUS_STOP_VIEW.6190,6190,845849,830564,10/24/2022,POINT (114.26993034101014 22.414374582466888),114.26993034101014,22.414374582466888
GS_BUS_STOP_VIEW.6192,6192,846246,829963,12/15/2022,POINT (114.27378245394002 22.408944997179066),114.27378245394002,22.408944997179066
GS_BUS_STOP_VIEW.6194,6194,846445,829632,10/24/2022,POINT (114.2757130594542 22.405954736372962),114.2757130594542,22.405954736372962
GS_BUS_STOP_VIEW.6196,6196,846984,829434,10/24/2022,POINT (114.28094647065703 22.404163413722568),114.28094647065703,22.404163413722568
GS_BUS_STOP_VIEW.6197,6197,847124,829089,10/24/2022,POINT (114.282303775942 22.401047014355267),114.282303775942,22.401047014355267
GS_BUS_STOP_VIEW.6200,6200,847282,828762,12/15/2022,POINT (114.2838359504708 22.398093035898),114.2838359504708,22.398093035898
GS_BUS_STOP_VIEW.6202,6202,847854,828142,12/15/2022,POINT (114.28938636759331 22.392490358873744),114.28938636759331,22.392490358873744
GS_BUS_STOP_VIEW.6203,6203,848188,827733,10/24/2022,POINT (114.29262678870637 22.388794595748074),114.29262678870637,22.388794595748074
GS_BUS_STOP_VIEW.6205,6205,849007,827870,10/24/2022,POINT (114.30058099228027 22.39002588474149),114.30058099228027,22.39002588474149
GS_BUS_STOP_VIEW.6207,6207,848667,828052,10/24/2022,POINT (114.29728072172837 22.39167192729022),114.29728072172837,22.39167192729022
GS_BUS_STOP_VIEW.6208,6208,848792,828096,12/19/2022,POINT (114.29849493678658 22.392068360474134),114.29849493678658,22.392068360474134
GS_BUS_STOP_VIEW.6210,6210,849231,827651,10/24/2022,POINT (114.30275444004671 22.38804652732972),114.30275444004671,22.38804652732972
GS_BUS_STOP_VIEW.6212,6212,849911,828145,10/24/2022,POINT (114.3093619431828 22.392502315131388),114.3093619431828,22.392502315131388
GS_BUS_STOP_VIEW.6213,6213,849768,828011,10/24/2022,POINT (114.30797213425596 22.391293361363385),114.30797213425596,22.391293361363385
GS_BUS_STOP_VIEW.6215,6215,850725,828413,10/24/2022,POINT (114.31726913318467 22.39491581446996),114.31726913318467,22.39491581446996
GS_BUS_STOP_VIEW.6217,6217,851230,828884,10/24/2022,POINT (114.32217769623196 22.399164837180404),114.32217769623196,22.399164837180404
GS_BUS_STOP_VIEW.6219,6219,851384,829077,10/24/2022,POINT (114.32367509257593 22.400906367703723),114.32367509257593,22.400906367703723
GS_BUS_STOP_VIEW.6220,6220,851309,829141,10/24/2022,POINT (114.32294732763401 22.40148497795172),114.32294732763401,22.40148497795172
GS_BUS_STOP_VIEW.6222,6222,851538,829580,10/24/2022,POINT (114.3251754972314 22.405447329659427),114.3251754972314,22.405447329659427
GS_BUS_STOP_VIEW.6224,6224,852242,831304,10/24/2022,POINT (114.33202996741336 22.421009419760388),114.33202996741336,22.421009419760388
GS_BUS_STOP_VIEW.6225,6225,852172,831904,10/24/2022,POINT (114.33135605432678 22.426428339075727),114.33135605432678,22.426428339075727
GS_BUS_STOP_VIEW.6227,6227,851872,832127,10/24/2022,POINT (114.32844423363898 22.42844488904859),114.32844423363898,22.42844488904859
GS_BUS_STOP_VIEW.6229,6229,851764,832461,10/24/2022,POINT (114.3273984287674 22.43146203751757),114.3273984287674,22.43146203751757
GS_BUS_STOP_VIEW.6230,6230,851773,832420,10/24/2022,POINT (114.32748545256362 22.4310917079847),114.32748545256362,22.4310917079847
GS_BUS_STOP_VIEW.953,953,828212,823785,10/24/2022,POINT (114.09866427715545 22.35316461682432),114.09866427715545,22.35316461682432
GS_BUS_STOP_VIEW.956,956,833301,822044,10/24/2022,POINT (114.14807305060808 22.337458714538506),114.14807305060808,22.337458714538506
GS_BUS_STOP_VIEW.957,957,834381,821639,10/24/2022,POINT (114.15855732194143 22.333802852771214),114.15855732194143,22.333802852771214
GS_BUS_STOP_VIEW.961,961,835769,818009,10/24/2022,POINT (114.17203170998442 22.301022746228014),114.17203170998442,22.301022746228014
GS_BUS_STOP_VIEW.965,965,835783,817450,10/24/2022,POINT (114.172167743219 22.295974634952085),114.172167743219,22.295974634952085
GS_BUS_STOP_VIEW.966,966,835771,817640,10/24/2022,POINT (114.17205123268695 22.29769044925954),114.17205123268695,22.29769044925954
GS_BUS_STOP_VIEW.967,967,835725,818356,10/24/2022,POINT (114.17160458670712 22.304156355769337),114.17160458670712,22.304156355769337
GS_BUS_STOP_VIEW.968,968,835701,818659,10/24/2022,POINT (114.17137156242755 22.30689262286789),114.17137156242755,22.30689262286789
GS_BUS_STOP_VIEW.970,970,835662,819081,10/24/2022,POINT (114.17099290498804 22.310703525488282),114.17099290498804,22.310703525488282
GS_BUS_STOP_VIEW.971,971,835027,821067,10/24/2022,POINT (114.16482846320417 22.32863794614083),114.16482846320417,22.32863794614083
GS_BUS_STOP_VIEW.972,972,834821,821239,10/24/2022,POINT (114.16282874702772 22.330191046026435),114.16282874702772,22.330191046026435
GS_BUS_STOP_VIEW.973,973,833186,821966,10/24/2022,POINT (114.146956870718 22.336754127841818),114.146956870718,22.336754127841818
GS_BUS_STOP_VIEW.976,976,828220,823769,10/24/2022,POINT (114.09874202404755 22.353020165519343),114.09874202404755,22.353020165519343
GS_BUS_STOP_VIEW.977,977,828043,823220,10/24/2022,POINT (114.09702648059505 22.348061555460806),114.09702648059505,22.348061555460806
GS_BUS_STOP_VIEW.978,978,810788,817588,10/24/2022,POINT (113.9296062131327 22.297032604023126),113.9296062131327,22.297032604023126
GS_BUS_STOP_VIEW.979,979,810935,818141,10/24/2022,POINT (113.93102401342962 22.302028655315027),113.93102401342962,22.302028655315027
GS_BUS_STOP_VIEW.980,980,817940,825433,10/24/2022,POINT (113.99892195065758 22.367968052093175),113.99892195065758,22.367968052093175
GS_BUS_STOP_VIEW.981,981,833772,816382,10/24/2022,POINT (114.1526539547627 22.2863281936152),114.1526539547627,22.2863281936152
GS_BUS_STOP_VIEW.982,982,811919,820096,10/24/2022,POINT (113.94054371483327 22.319697520096955),113.94054371483327,22.319697520096955
GS_BUS_STOP_VIEW.985,985,837430,826994,10/24/2022,POINT (114.18815776727239 22.38216209069506),114.18815776727239,22.38216209069506
GS_BUS_STOP_VIEW.986,986,837678,827068,10/24/2022,POINT (114.19056599131248 22.382830163016614),114.19056599131248,22.382830163016614
GS_BUS_STOP_VIEW.987,987,834942,812192,10/24/2022,POINT (114.16401071090857 22.248491056172625),114.16401071090857,22.248491056172625
GS_BUS_STOP_VIEW.993,993,835263,822514,10/24/2022,POINT (114.16711831772564 22.341705344189357),114.16711831772564,22.341705344189357
GS_BUS_STOP_VIEW.994,994,837254,822618,10/24/2022,POINT (114.18644603897981 22.342644529286872),114.18644603897981,22.342644529286872
GS_BUS_STOP_VIEW.995,995,839108,822329,10/24/2022,POINT (114.20444337232155 22.340032627059305),114.20444337232155,22.340032627059305
GS_BUS_STOP_VIEW.998,998,844922,819153,10/24/2022,POINT (114.26086496600558 22.311332063411758),114.26086496600558,22.311332063411758
GS_BUS_STOP_VIEW.999,999,844868,819365,10/24/2022,POINT (114.26034201299915 22.313246819835104),114.26034201299915,22.313246819835104
GS_BUS_STOP_VIEW.1000,1000,845265,819562,10/24/2022,POINT (114.26419621659558 22.315023816205343),114.26419621659558,22.315023816205343
GS_BUS_STOP_VIEW.1001,1001,845240,820021,10/24/2022,POINT (114.26395614777242 22.319168986113805),114.26395614777242,22.319168986113805
GS_BUS_STOP_VIEW.1003,1003,844500,820605,10/24/2022,POINT (114.25677675403831 22.324446547001315),114.25677675403831,22.324446547001315
GS_BUS_STOP_VIEW.1006,1006,844992,820338,10/24/2022,POINT (114.26155080201163 22.32203295662749),114.26155080201163,22.32203295662749
GS_BUS_STOP_VIEW.1007,1007,845261,820046,10/24/2022,POINT (114.26416011301691 22.319394641073718),114.26416011301691,22.319394641073718
GS_BUS_STOP_VIEW.1008,1008,845461,819760,10/24/2022,POINT (114.26609966197061 22.316810836561526),114.26609966197061,22.316810836561526
GS_BUS_STOP_VIEW.1009,1009,837467,822584,10/24/2022,POINT (114.18851372733195 22.342337354052002),114.18851372733195,22.342337354052002
GS_BUS_STOP_VIEW.1010,1010,835226,822502,10/24/2022,POINT (114.16675914756377 22.341596955422435),114.16675914756377,22.341596955422435
GS_BUS_STOP_VIEW.1012,1012,837375,822830,10/24/2022,POINT (114.18762080315113 22.344558935628456),114.18762080315113,22.344558935628456
GS_BUS_STOP_VIEW.1014,1014,838021,822792,10/24/2022,POINT (114.19389194179209 22.34421523507662),114.19389194179209,22.34421523507662
GS_BUS_STOP_VIEW.1016,1016,841318,821273,10/24/2022,POINT (114.22589337752649 22.330491264947465),114.22589337752649,22.330491264947465
GS_BUS_STOP_VIEW.1017,1017,841594,820774,10/24/2022,POINT (114.22857077386954 22.325984171849104),114.22857077386954,22.325984171849104
GS_BUS_STOP_VIEW.1020,1020,842086,819742,10/24/2022,POINT (114.23334257989168 22.316663010320276),114.23334257989168,22.316663010320276
GS_BUS_STOP_VIEW.1021,1021,842207,819581,10/24/2022,POINT (114.2345163812398 22.3152086711675),114.2345163812398,22.3152086711675
GS_BUS_STOP_VIEW.1023,1023,842606,819114,10/24/2022,POINT (114.23838709621428 22.310989958834842),114.23838709621428,22.310989958834842
GS_BUS_STOP_VIEW.1024,1024,842695,818646,10/24/2022,POINT (114.23924899673281 22.306763307436363),114.23924899673281,22.306763307436363
GS_BUS_STOP_VIEW.1026,1026,842718,818198,10/24/2022,POINT (114.23947040957833 22.302717510107456),114.23947040957833,22.302717510107456
GS_BUS_STOP_VIEW.1028,1028,842840,818146,10/24/2022,POINT (114.24065418307198 22.30224745703674),114.24065418307198,22.30224745703674
GS_BUS_STOP_VIEW.1029,1029,842590,818421,10/24/2022,POINT (114.23822907406533 22.304731810310358),114.23822907406533,22.304731810310358
GS_BUS_STOP_VIEW.1031,1031,842594,819107,10/24/2022,POINT (114.23827060396961 22.310926788803418),114.23827060396961,22.310926788803418
GS_BUS_STOP_VIEW.1033,1033,842388,819576,10/24/2022,POINT (114.23627308915994 22.31516288377609),114.23627308915994,22.31516288377609
GS_BUS_STOP_VIEW.1035,1035,841983,819780,10/24/2022,POINT (114.23234302074253 22.317006518176054),114.23234302074253,22.317006518176054
GS_BUS_STOP_VIEW.1038,1038,841150,821551,10/24/2022,POINT (114.22426349528338 22.33300225100981),114.22426349528338,22.33300225100981
GS_BUS_STOP_VIEW.1040,1040,838439,822685,10/24/2022,POINT (114.19794960880851 22.343248486278963),114.19794960880851,22.343248486278963
GS_BUS_STOP_VIEW.1046,1046,844213,819924,10/24/2022,POINT (114.25398766238034 22.31829806888821),114.25398766238034,22.31829806888821
GS_BUS_STOP_VIEW.1047,1047,844220,820110,10/24/2022,POINT (114.2540565276957 22.319977725691263),114.2540565276957,22.319977725691263
GS_BUS_STOP_VIEW.1050,1050,844411,820916,10/24/2022,POINT (114.25591447541338 22.327255480766368),114.25591447541338,22.327255480766368
GS_BUS_STOP_VIEW.1052,1052,844771,820335,10/24/2022,POINT (114.2594057289155 22.32200697158903),114.2594057289155,22.32200697158903
GS_BUS_STOP_VIEW.1053,1053,844680,820520,10/24/2022,POINT (114.25852344271777 22.323678076663914),114.25852344271777,22.323678076663914
GS_BUS_STOP_VIEW.1055,1055,844364,820315,10/24/2022,POINT (114.25545522877728 22.32182832380493),114.25545522877728,22.32182832380493
GS_BUS_STOP_VIEW.1058,1058,842315,818531,10/24/2022,POINT (114.23556062817636 22.30572616508628),114.23556062817636,22.30572616508628
GS_BUS_STOP_VIEW.1061,1061,833943,816316,10/24/2022,POINT (114.15431338004808 22.285732410608812),114.15431338004808,22.285732410608812
GS_BUS_STOP_VIEW.1063,1063,842025,818004,10/24/2022,POINT (114.2327442782625 22.30096802912311),114.2327442782625,22.30096802912311
GS_BUS_STOP_VIEW.1065,1065,841860,819088,10/24/2022,POINT (114.23114678979124 22.31075774954395),114.23114678979124,22.31075774954395
GS_BUS_STOP_VIEW.1067,1067,844966,820334,10/24/2022,POINT (114.26129842061259 22.32199696597346),114.26129842061259,22.32199696597346
GS_BUS_STOP_VIEW.1068,1068,844738,820648,10/24/2022,POINT (114.25908708306898 22.324833706251436),114.25908708306898,22.324833706251436
GS_BUS_STOP_VIEW.1070,1070,844015,820811,10/24/2022,POINT (114.25207019146401 22.326309099699895),114.25207019146401,22.326309099699895
GS_BUS_STOP_VIEW.1074,1074,840180,821593,10/24/2022,POINT (114.2148478979138 22.33338401745801),114.2148478979138,22.33338401745801
GS_BUS_STOP_VIEW.1075,1075,839678,821663,10/24/2022,POINT (114.20997516613473 22.33401722767671),114.20997516613473,22.33401722767671
GS_BUS_STOP_VIEW.1077,1077,839494,820281,10/24/2022,POINT (114.20818629282554 22.321537316130303),114.20818629282554,22.321537316130303
GS_BUS_STOP_VIEW.1081,1081,841126,819386,10/24/2022,POINT (114.22402395423818 22.313451097480318),114.22402395423818,22.313451097480318
GS_BUS_STOP_VIEW.1082,1082,841526,819182,10/24/2022,POINT (114.2279055057821 22.311607679148505),114.2279055057821,22.311607679148505
GS_BUS_STOP_VIEW.1084,1084,841718,818983,10/24/2022,POINT (114.22976827015597 22.309809992128418),114.22976827015597,22.309809992128418
GS_BUS_STOP_VIEW.1086,1086,841185,819404,10/24/2022,POINT (114.22459663725255 22.313613480597457),114.22459663725255,22.313613480597457
GS_BUS_STOP_VIEW.1087,1087,840685,819588,01/19/2023,POINT (114.2197443621369 22.315276467262755),114.2197443621369,22.315276467262755
GS_BUS_STOP_VIEW.1088,1088,840449,819788,10/24/2022,POINT (114.21745434396985 22.317083176414997),114.21745434396985,22.317083176414997
GS_BUS_STOP_VIEW.1090,1090,839699,821711,10/24/2022,POINT (114.21017911574509 22.334450653534937),114.21017911574509,22.334450653534937
GS_BUS_STOP_VIEW.1091,1091,840232,821503,10/24/2022,POINT (114.21535243529178 22.33257114629186),114.21535243529178,22.33257114629186
GS_BUS_STOP_VIEW.1092,1092,841711,831102,10/24/2022,POINT (114.22974166204399 22.419251136601687),114.22974166204399,22.419251136601687
GS_BUS_STOP_VIEW.1095,1095,841365,831032,10/24/2022,POINT (114.22638077806991 22.418620068382857),114.22638077806991,22.418620068382857
GS_BUS_STOP_VIEW.1096,1096,840882,830165,10/24/2022,POINT (114.22168695971821 22.41079200743371),114.22168695971821,22.41079200743371
GS_BUS_STOP_VIEW.1097,1097,840729,829852,10/24/2022,POINT (114.22020010032212 22.40796586895451),114.22020010032212,22.40796586895451
GS_BUS_STOP_VIEW.1098,1098,841099,829568,10/24/2022,POINT (114.22379271771342 22.40540020450819),114.22379271771342,22.40540020450819
GS_BUS_STOP_VIEW.1100,1100,839891,828795,10/24/2022,POINT (114.21205894973063 22.398422609214954),114.21205894973063,22.398422609214954
GS_BUS_STOP_VIEW.1101,1101,839877,826400,10/24/2022,POINT (114.21191756498726 22.3767945502704),114.21191756498726,22.3767945502704
GS_BUS_STOP_VIEW.1102,1102,841781,830964,10/24/2022,POINT (114.2304210861866 22.418004706256117),114.2304210861866,22.418004706256117
GS_BUS_STOP_VIEW.1103,1103,841553,831572,10/24/2022,POINT (114.22820858677045 22.423495956297327),114.22820858677045,22.423495956297327
GS_BUS_STOP_VIEW.1104,1104,841893,831859,10/24/2022,POINT (114.23151208426728 22.426086618262705),114.23151208426728,22.426086618262705
GS_BUS_STOP_VIEW.1106,1106,841565,831520,10/24/2022,POINT (114.22832497184348 22.423026334463273),114.22832497184348,22.423026334463273
GS_BUS_STOP_VIEW.1108,1108,841797,830982,10/24/2022,POINT (114.23057655356328 22.418167203303934),114.23057655356328,22.418167203303934
GS_BUS_STOP_VIEW.1109,1109,841384,821360,10/24/2022,POINT (114.22653430024619 22.331276730084937),114.22653430024619,22.331276730084937
GS_BUS_STOP_VIEW.1112,1112,841515,820534,10/24/2022,POINT (114.22780317935938 22.323817074389073),114.22780317935938,22.323817074389073
GS_BUS_STOP_VIEW.1115,1115,840800,820329,10/24/2022,POINT (114.22086261453684 22.321967837329993),114.22086261453684,22.321967837329993
GS_BUS_STOP_VIEW.1116,1116,840429,820419,10/24/2022,POINT (114.21726186924465 22.322781528335202),114.21726186924465,22.322781528335202
